"date","countrycode2","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"2020/01/06","SE",10230185,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","SE",10230185,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","SE",10230185,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","SE",10230185,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","SE",10230185,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","SE",10230185,1,0,1,0,1,0,1,1,9.77499429384708e-08,9.77499429384708e-08,9.77499429384708e-08,9.77499429384708e-08
"2020/02/17","SE",10230185,0,0,1,0,1,0,1,1,9.77499429384708e-08,0,9.77499429384708e-08,9.77499429384708e-08
"2020/02/24","SE",10230185,0,0,1,0,1,0,1,1,9.77499429384708e-08,0,9.77499429384708e-08,9.77499429384708e-08
"2020/03/02","SE",10230185,13,0,14,0,14,0,14,14,1.36849920113859e-06,1.27074925820012e-06,1.36849920113859e-06,1.36849920113859e-06
"2020/03/09","SE",10230185,211,0,225,0,225,0,225,225,2.19937371611559e-05,2.06252379600173e-05,2.19937371611559e-05,2.19937371611559e-05
"2020/03/16","SE",10230185,838,8,1063,8,1063,8,1063,1063,0.000103908189343594,8.19144521824385e-05,0.000103908189343594,0.000103908189343594
"2020/03/23","SE",10230185,924,53,1987,61,1987,61,1987,1987,0.000194229136618741,9.0320947275147e-05,0.000194229136618741,0.000194229136618741
"2020/03/30","SE",10230185,1957,224,3943,285,3944,285,3944,3944,0.000385525774949329,0.000191296638330587,0.000385525774949329,0.000385525774949329
"2020/04/06","SE",10230185,3229,496,7172,781,7173,781,7173,7173,0.000701160340697651,0.000315634565748322,0.000701160340697651,0.000701160340697651
"2020/04/13","SE",10230185,3739,658,10911,1439,10912,1439,10912,10912,0.00106664737734459,0.000365487036646942,0.00106664737734459,0.00106664737734459
"2020/04/20","SE",10230185,3751,659,14649,2098,14663,2098,14663,14663,0.0014333074133068,0.000366660035962204,0.0014333074133068,0.0014333074133068
"2020/04/27","SE",10230185,4201,535,18639,2633,18864,2633,18864,18864,0.00184395492359131,0.000410647510284516,0.00184395492359131,0.00184395492359131
"2020/05/04","SE",10230185,3832,554,21633,3179,22696,3187,22695,22696,0.00221853270493153,0.00037457778134022,0.0022184349549886,0.00221853270493153
