"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick"
2020-03-19,"ES","ESMD",6663394,NA,NA,NA,NA
2020-03-20,"ES","ESMD",6663394,NA,NA,NA,NA
2020-03-21,"ES","ESMD",6663394,NA,NA,NA,NA
2020-03-22,"ES","ESMD",6663394,0.0422876949740035,0,0,0
2020-03-23,"ES","ESMD",6663394,0.0535871156661786,0,0,0
2020-03-24,"ES","ESMD",6663394,0.0427710843373494,0,0,0
2020-03-25,"ES","ESMD",6663394,0.056319363922478,0,0,0
2020-03-26,"ES","ESMD",6663394,0.0649155722326454,0,0,0
2020-03-27,"ES","ESMD",6663394,0.0698347107438017,0,0,0
2020-03-28,"ES","ESMD",6663394,0.0585445182274021,0,0,0
2020-03-29,"ES","ESMD",6663394,0.0693171996542783,0,0,0
2020-03-30,"ES","ESMD",6663394,0.0583783783783784,0,0,0
2020-03-31,"ES","ESMD",6663394,0.0634201585503964,0,0,0
2020-04-01,"ES","ESMD",6663394,0.0637062835582644,0,0,0
2020-04-02,"ES","ESMD",6663394,0.075897267039842,0,0,0
2020-04-03,"ES","ESMD",6663394,0.078318219291014,0,0,0
2020-04-04,"ES","ESMD",6663394,0.0643536653609401,0,0,0
2020-04-05,"ES","ESMD",6663394,0.0589005235602094,0,0,0
2020-04-06,"ES","ESMD",6663394,0.0666666666666667,0,0,0
2020-04-07,"ES","ESMD",6663394,0.081601466992665,0,0,0
2020-04-08,"ES","ESMD",6663394,0.0866791744840525,0,0,0
2020-04-09,"ES","ESMD",6663394,0.0904052649809491,0,0,0
2020-04-10,"ES","ESMD",6663394,0.0735773831098224,0,0,0
2020-04-11,"ES","ESMD",6663394,0.0709987966305656,0,0,0
2020-04-12,"ES","ESMD",6663394,0.107210626185958,0,0,0
2020-04-13,"ES","ESMD",6663394,0.101906158357771,0,0,0
2020-04-14,"ES","ESMD",6663394,0.0733485193621868,0,0,0
2020-04-15,"ES","ESMD",6663394,0.0874493927125506,0,0,0
2020-04-16,"ES","ESMD",6663394,0.0891508008461771,0,0,0
2020-04-17,"ES","ESMD",6663394,0.0900151285930409,0,0,0
2020-04-18,"ES","ESMD",6663394,0.104972375690608,0,0,0
2020-04-19,"ES","ESMD",6663394,0.0947216196673897,0,0,0
2020-04-20,"ES","ESMD",6663394,0.101304681504221,0,0,0
2020-04-21,"ES","ESMD",6663394,0.124950729207726,0,0,0
2020-04-22,"ES","ESMD",6663394,0.131719327041444,0,0,0
2020-04-23,"ES","ESMD",6663394,0.131392931392931,0,0,0
2020-04-24,"ES","ESMD",6663394,0.119141323792487,0,0,0
2020-04-25,"ES","ESMD",6663394,0.106936416184971,0,0,0
2020-04-26,"ES","ESMD",6663394,0.104265402843602,0,0,0
2020-04-27,"ES","ESMD",6663394,0.105223027068242,0,0,0
2020-04-28,"ES","ESMD",6663394,0.101533360961459,0,0,0
2020-04-29,"ES","ESMD",6663394,0.104656129859035,0,0,0
2020-04-30,"ES","ESMD",6663394,0.109525807805287,0,0,0
2020-05-01,"ES","ESMD",6663394,0.116048317515099,0,0,0
2020-05-02,"ES","ESMD",6663394,0.111260053619303,0,0,0
2020-05-03,"ES","ESMD",6663394,0.108790252393386,0,0,0
2020-05-04,"ES","ESMD",6663394,0.104651162790698,0,0,0
2020-05-05,"ES","ESMD",6663394,0.105481727574751,0,0,0
2020-05-06,"ES","ESMD",6663394,0.1112,0,0,0
2020-05-07,"ES","ESMD",6663394,0.144303797468354,0.579704797047971,0,0.0101351351351351
2020-05-08,"ES","ESMD",6663394,0.124357326478149,0.555832147937411,0,0.0118894601542416
2020-05-09,"ES","ESMD",6663394,0.116672419744563,0.557740436181623,0,0.00931998619261305
2020-05-10,"ES","ESMD",6663394,0.123660850933578,0.492895484685823,0,0.00948882767064585
2020-05-11,"ES","ESMD",6663394,0.12232113419057,0.531196726900784,0,0.00857237059017475
2020-05-12,"ES","ESMD",6663394,0.108955223880597,0.00114068441064639,0,0.00708955223880597
2020-05-13,"ES","ESMD",6663394,0.105245231607629,0.00137646249139711,0,0.00963523743977977
2020-05-14,"ES","ESMD",6663394,0.0824521483067862,0.00188933873144399,0,0.00568654646324549
2020-05-15,"ES","ESMD",6663394,0.0831801470588235,0.00227920227920228,0,0.00547157562830381
2020-05-16,"ES","ESMD",6663394,0.0863656291100395,0.00219490781387182,0,0.0114135206321334
2020-05-17,"ES","ESMD",6663394,0.0966437525272948,0.00202429149797571,0,0.0109311740890688
2020-05-18,"ES","ESMD",6663394,0.0970790378006873,0.00129589632829374,0,0.0120950323974082
2020-05-19,"ES","ESMD",6663394,0.0988549618320611,0.00306513409961686,0,0.00689655172413793
2020-05-20,"ES","ESMD",6663394,0.101006336190831,0.00299289188178077,0,0.00673400673400673
2020-05-21,"ES","ESMD",6663394,0.102920723226704,0.00279134682484299,0,0.00628053035589672
2020-05-22,"ES","ESMD",6663394,0.10461114934618,0.00276243093922652,0,0.0069060773480663
2020-05-23,"ES","ESMD",6663394,0.113480578827113,0.00232018561484919,0,0.00541376643464811
2020-05-24,"ES","ESMD",6663394,0.107850330154072,0.00241351568785197,0,0.00482703137570394
2020-05-25,"ES","ESMD",6663394,0.106749816581071,0.00241351568785197,0,0.00482703137570394
2020-05-26,"ES","ESMD",6663394,0.108217168011739,0.00240384615384615,0,0.00400641025641026
2020-05-27,"ES","ESMD",6663394,0.106749816581071,0.00240384615384615,0,0.00400641025641026
2020-05-28,"ES","ESMD",6663394,0.0952380952380952,0.0024,0,0.004
2020-05-29,"ES","ESMD",6663394,0.0802197802197802,0.00244897959183673,0,0.00204081632653061
2020-05-30,"ES","ESMD",6663394,0.0805755395683453,0.0012,0,0.0028
2020-05-31,"ES","ESMD",6663394,0.0773881499395405,0.00225631768953069,0,0.00315884476534296
2020-06-01,"ES","ESMD",6663394,0.0771784232365145,0.0112412177985948,0,0.00234192037470726
2020-06-02,"ES","ESMD",6663394,0.0768518518518519,0.0127320954907162,0,0.00212201591511936
2020-06-03,"ES","ESMD",6663394,0.0768518518518519,0.0127320954907162,0,0.00212201591511936
2020-06-04,"ES","ESMD",6663394,0.0864022662889518,0.0117474302496329,0,0.00195790504160548
2020-06-05,"ES","ESMD",6663394,0.104500775995861,0.0125786163522013,0,0.00262054507337526
2020-06-06,"ES","ESMD",6663394,0.10516717325228,0.0135802469135802,0,0.00185185185185185
2020-06-07,"ES","ESMD",6663394,0.0981561822125813,0.0119956379498364,0,0.00163576881134133
2020-06-08,"ES","ESMD",6663394,0.104033970276008,0.0117395944503735,0,0.00106723585912487
2020-06-09,"ES","ESMD",6663394,0.103239978034047,0.0115958034235229,0,0.00110436223081171
2020-06-10,"ES","ESMD",6663394,0.0949190396426577,0.000561482313307131,0,0.00112296462661426
2020-06-11,"ES","ESMD",6663394,0.0924418604651163,0.000584795321637427,0,0.00116959064327485
