"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick"
2020-03-22,0,0,0,0
2020-03-23,0,0,0,0
2020-03-24,0.00181818181818182,0,0,0
2020-03-25,0.00181818181818182,0,0,0
2020-03-26,0.00181818181818182,0,0,0
2020-03-27,0.00181818181818182,0,0,0
2020-03-28,0.00350877192982456,0,0,0
2020-03-29,0.00350877192982456,0,0,0
2020-03-30,0.00350877192982456,0,0,0
2020-03-31,0.00350877192982456,0,0,0
2020-04-01,0.0032258064516129,0,0,0
2020-04-02,0.00297397769516729,0,0,0
2020-04-03,0.00297397769516729,0,0,0
2020-04-04,0.00297397769516729,0,0,0
2020-04-05,0.00297397769516729,0,0,0
2020-04-06,0.00297397769516729,0,0,0
2020-04-07,0.00267558528428094,0,0,0
2020-04-08,0.00250783699059561,0,0,0
2020-04-09,0.00312744331508991,0,0,0
2020-04-10,0.00283860502838605,0,0,0
2020-04-11,0.00277117973079968,0,0,0
2020-04-12,0.00343380389164441,0,0,0
2020-04-13,0.00381533765738268,0,0,0
2020-04-14,0.00388953714507974,0,0,0
2020-04-15,0.00388953714507974,0,0,0
2020-04-16,0.00388953714507974,0,0,0
2020-04-17,0.00388953714507974,0,0,0
2020-04-18,0.00388953714507974,0,0,0
2020-04-19,0.00381533765738268,0,0,0
2020-04-20,0.00381533765738268,0,0,0
2020-04-21,0.00381533765738268,0,0,0
2020-04-22,0.00381533765738268,0,0,0
2020-04-23,0.00381533765738268,0,0,0
2020-04-24,0.00381533765738268,0,0,0
2020-04-25,0.00381533765738268,0,0,0
2020-04-26,0.00381533765738268,0,0,0
2020-04-27,0.00296186597556461,0,0,0
2020-04-28,0.00296186597556461,0,0,0
2020-04-29,0.00296186597556461,0,0,0
2020-04-30,0.00643316654753395,0,0,0
2020-05-01,0.00647948164146868,0,0,0
2020-05-02,0.00647948164146868,0,0,0
2020-05-03,0.00647948164146868,0,0,0
2020-05-04,0.00647948164146868,0,0,0
2020-05-05,0.00647948164146868,0,0,0
2020-05-06,0.00659824046920821,0,0,0
2020-05-07,0.00652646845540247,0,0,0
2020-05-08,0.00652646845540247,0,0,0
2020-05-09,0.00652646845540247,0,0,0
2020-05-10,0.00652646845540247,0,0,0
2020-05-11,0.00647948164146868,0,0,0
2020-05-12,0.00647948164146868,0,0,0
2020-05-13,0.00611951043916487,0,0,0
2020-05-14,0.00611951043916487,0,0,0
2020-05-15,0.00611951043916487,0,0,0
2020-05-16,0.00611951043916487,0,0,0
2020-05-17,0.00611951043916487,0,0,0
2020-05-18,0.00611951043916487,0,0,0
2020-05-19,0.00611951043916487,0,0,0
2020-05-20,0.00611951043916487,0,0,0
2020-05-21,0.00611951043916487,0,0,0
2020-05-22,0.00611951043916487,0,0,0
2020-05-23,0.00611951043916487,0,0,0
2020-05-24,0.00611951043916487,0,0,0
2020-05-25,0.00611951043916487,0,0,0
2020-05-26,0.00611951043916487,0,0,0
2020-05-27,0.00611951043916487,0,0,0
2020-05-28,0.00611951043916487,0,0,0
2020-05-29,0.00611951043916487,0,0,0
2020-05-30,0.00611951043916487,0,0,0
2020-05-31,0.00611951043916487,0,0,0
2020-06-01,0.00611951043916487,0,0,0
2020-06-02,0.00611951043916487,0,0,0
2020-06-03,0.00611951043916487,0,0,0
2020-06-04,0.00611951043916487,0,0,0
2020-06-05,0.00611951043916487,0,0,0
2020-06-06,0.00611951043916487,0,0,0
2020-06-07,0.00611951043916487,0,0,0
2020-06-08,0.00611951043916487,0,0,0
2020-06-09,0.00611951043916487,0,0,0
2020-06-10,0.00611951043916487,0,0,0
2020-06-11,0.00611951043916487,0,0,0
2020-06-12,0.00611951043916487,0,0,0
2020-06-13,0.00611951043916487,0,0,0
2020-06-14,0.00611951043916487,0,0,0
2020-06-15,0.00611951043916487,0,0,0
2020-06-16,0.00611951043916487,0,0,0
2020-06-17,0.00611951043916487,0,0,0
2020-06-18,0.00611951043916487,0,0,0
2020-06-19,0.00611951043916487,0,0,0
2020-06-20,0.00611951043916487,0,0,0
2020-06-21,0.00611951043916487,0,0,0
2020-06-22,0.00611951043916487,0,0,0
2020-06-23,0.00611951043916487,0,0,0
2020-06-24,0.00611951043916487,0,0,0
2020-06-25,0.00611951043916487,0,0,0
2020-06-26,0.00611951043916487,0,0,0
2020-06-27,0.00611951043916487,0,0,0
2020-06-28,0.00611951043916487,0,0,0
2020-06-29,0.00611951043916487,0,0,0
2020-06-30,0.00611951043916487,0,0,0
2020-07-01,0.00611951043916487,0,0,0
2020-07-02,0.00611951043916487,0,0,0
2020-07-03,0.00611951043916487,0,0,0
2020-07-04,0.0133189344852412,0,0,0
2020-07-05,0.0133189344852412,0,0,0
2020-07-06,0.0133189344852412,0,0,0
2020-07-07,0.0133189344852412,0,0,0
2020-07-08,0.0133189344852412,0,0,0
2020-07-09,0.0133189344852412,0,0,0
2020-07-10,0.0133189344852412,0,0,0
2020-07-11,0.0133189344852412,0,0,0
2020-07-12,0.0133189344852412,0,0,0
2020-07-13,0.0133189344852412,0,0,0
2020-07-14,0.0133189344852412,0,0,0
2020-07-15,0.0133189344852412,0,0,0
2020-07-16,0.0133189344852412,0,0,0
2020-07-17,0.0133189344852412,0,0,0
2020-07-18,0.0133189344852412,0,0,0
2020-07-19,0.0144694533762058,0,0,0
2020-07-20,0.0172413793103448,0,0,0
2020-07-21,0.0190751445086705,0,0,0
2020-07-22,0.0202614379084967,0,0,0
2020-07-23,0.020979020979021,0,0,0
