"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-04-18",-58,-24,23,NA,-31,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-04-19",-54,-32,34,NA,-21,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-04-20",-47,-12,49,NA,-45,15
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-04-21",-45,-9,82,NA,-44,13
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-04-22",-45,-11,93,NA,-43,12
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-04-23",-43,-6,80,NA,-44,13
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-04-24",-42,-5,92,NA,-42,12
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-04-25",-50,-10,62,NA,-24,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-04-26",-44,-14,87,NA,-17,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-04-27",-38,-3,125,NA,-39,11
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-04-28",-36,4,113,NA,-39,9
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-04-29",-38,0,63,NA,-39,12
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-04-30",-23,24,106,NA,-37,7
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-01",-43,1,190,NA,-72,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-02",-38,5,63,NA,-23,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-03",-24,25,100,NA,1,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-04",-37,-7,94,NA,-37,10
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-05",-33,3,97,NA,-36,9
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-06",-36,4,42,NA,-38,13
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-07",-31,7,70,NA,-35,10
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-08",-28,12,119,NA,-34,8
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-09",-31,18,124,NA,-4,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-10",-25,22,155,NA,7,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-11",-27,11,54,NA,-34,10
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-12",-30,9,30,NA,-35,13
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-13",-32,12,28,NA,-33,12
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-14",-28,16,60,NA,-31,9
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-15",-31,24,97,NA,-29,7
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-16",-35,24,55,NA,-7,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-17",-42,18,58,NA,3,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-18",-29,20,64,NA,-28,8
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-19",-32,16,42,NA,-28,10
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-20",-29,30,85,NA,-27,7
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-21",-29,27,58,NA,-29,8
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-22",-39,39,102,NA,-25,6
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-23",-37,43,148,NA,8,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-24",-52,36,55,NA,3,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-25",-35,37,106,NA,-25,6
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-26",-36,39,118,NA,-23,5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-27",-34,44,111,NA,-22,4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-28",-33,45,88,NA,-23,5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-29",-36,46,118,NA,-21,3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-30",-44,40,79,NA,3,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-05-31",-37,49,139,NA,22,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-01",-31,43,97,NA,-19,4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-02",-32,42,84,NA,-18,4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-03",-35,48,67,NA,-18,5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-04",-30,47,91,NA,-18,3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-05",-31,50,117,NA,-18,1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-06",-26,63,148,NA,15,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-07",-32,78,149,NA,28,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-08",-33,46,103,NA,-17,2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-09",-31,49,100,NA,-17,2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-10",-28,57,122,NA,-16,0
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-11",-25,58,124,NA,-17,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-12",-25,58,183,NA,-18,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-13",-25,51,170,NA,16,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-14",-34,51,124,NA,28,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-15",-24,55,134,NA,-17,0
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-16",-23,56,161,NA,-16,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-17",-22,NA,NA,NA,-17,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-18",-22,54,142,NA,-18,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-19",-21,53,217,NA,-18,-4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-20",-23,56,200,NA,15,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-21",-20,63,211,NA,34,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-22",-15,70,164,NA,-19,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-23",5,91,NA,NA,-21,-7
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-24",-34,46,NA,NA,-67,4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-25",-12,65,194,NA,-22,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-26",-17,56,226,NA,-22,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-27",-25,52,193,NA,9,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-28",-16,67,203,NA,28,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-29",-19,66,149,NA,-17,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-06-30",-20,61,141,NA,-16,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-01",-19,58,NA,NA,-16,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-02",-18,54,161,NA,-18,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-03",-19,56,222,NA,-18,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-04",-10,74,264,NA,13,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-05",11,88,332,NA,20,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-06",-28,40,NA,NA,-71,7
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-07",-15,61,151,NA,-22,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-08",-17,61,142,NA,-21,0
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-09",-14,57,154,NA,-21,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-10",-18,55,161,NA,-19,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-11",-19,57,158,NA,13,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-12",-10,67,191,NA,29,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-13",-10,69,NA,NA,-22,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-14",-7,66,199,NA,-23,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-15",-4,74,NA,NA,-22,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-16",-4,71,199,NA,-21,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-17",-7,68,247,NA,-22,-4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-18",-4,68,268,NA,11,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-19",-1,82,284,NA,24,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-20",-5,76,NA,NA,-27,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-21",-5,70,188,NA,-27,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-22",-5,NA,NA,NA,-25,0
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-23",-2,71,176,NA,-26,0
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-24",-7,67,236,NA,-25,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-25",1,70,230,NA,10,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-26",5,86,271,NA,24,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-27",-9,74,232,NA,-26,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-28",-6,NA,240,NA,-25,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-29",-4,73,NA,NA,-26,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-30",-6,64,171,NA,-27,0
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-07-31",-15,59,160,NA,-27,0
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-01",-15,52,202,NA,13,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-02",-3,68,257,NA,26,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-03",-10,68,223,NA,-26,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-04",-13,61,133,NA,-26,2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-05",-5,74,NA,NA,-24,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-06",-5,69,231,NA,-25,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-07",-8,64,297,NA,-24,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-08",-9,67,293,NA,8,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-09",-7,75,280,NA,23,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-10",-8,78,201,NA,-27,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-11",-7,74,212,NA,-27,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-12",-4,74,NA,NA,-26,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-13",-3,71,212,NA,-24,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-14",-5,70,256,NA,-25,-4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-15",-13,64,288,NA,-1,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-16",-9,74,291,NA,22,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-17",NA,NA,NA,NA,-26,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-18",NA,NA,NA,NA,-24,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-19",NA,NA,NA,NA,-24,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-20",NA,NA,NA,NA,-24,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-21",NA,NA,NA,NA,-24,-4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-24",NA,NA,NA,NA,-23,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-25",NA,NA,NA,NA,-21,0
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-26",NA,NA,NA,NA,-21,0
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-27",NA,NA,NA,NA,-21,1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-28",NA,NA,NA,NA,-19,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-08-31",NA,NA,NA,NA,-19,0
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-01",NA,NA,NA,NA,-18,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-02",NA,NA,NA,NA,-13,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-03",NA,NA,NA,NA,-14,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-04",NA,NA,NA,NA,-13,-7
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-07",NA,NA,NA,NA,-15,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-08",NA,NA,NA,NA,-13,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-09",NA,NA,NA,NA,-11,-6
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-10",NA,NA,NA,NA,-13,-6
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-11",-17,49,149,NA,-12,-10
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-12",-16,44,173,NA,3,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-13",-14,54,155,NA,17,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-14",-21,53,115,NA,-9,-7
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-15",-16,50,161,NA,-8,-8
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-16",-15,54,159,NA,-8,-7
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-17",-19,47,75,NA,-10,-4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-18",-18,46,120,NA,-9,-6
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-19",-15,41,132,NA,5,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-20",-17,56,142,NA,14,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-21",-18,54,130,NA,-8,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-22",-19,51,120,NA,-7,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-23",-21,53,93,NA,-6,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-24",-20,48,72,NA,-5,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-25",-11,49,116,NA,-7,-6
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-26",-5,51,144,NA,8,-10
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-27",-19,56,97,NA,19,-7
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-28",-27,48,62,NA,-4,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-29",-28,48,57,NA,-4,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-09-30",-24,51,43,NA,-3,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-01",-25,43,33,NA,-5,-4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-02",-24,42,44,NA,-5,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-03",-24,45,27,NA,0,-6
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-04",-23,56,82,NA,14,-8
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-05",-26,46,39,NA,-4,-4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-06",-24,47,55,NA,-5,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-07",-24,48,67,NA,-2,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-08",-25,43,55,NA,-3,-4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-09",-24,51,57,NA,-4,-4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-10",-18,54,69,NA,9,-6
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-11",-26,64,31,NA,10,-4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-12",-26,51,49,NA,-7,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-13",-27,54,21,NA,-6,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-14",-27,57,11,NA,-4,0
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-15",-22,61,21,NA,-3,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-16",-23,53,31,NA,-3,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-17",-21,54,38,NA,7,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-18",-30,56,22,NA,11,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-19",-27,57,27,NA,-5,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-20",-25,52,33,NA,-3,-2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-21",-25,55,23,NA,-2,-1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-22",-23,56,40,NA,-3,-3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-23",-22,51,55,NA,-4,-4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-24",-20,55,42,NA,6,-4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-25",-12,79,100,NA,12,-6
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-26",-29,52,51,NA,-22,3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-27",-26,52,60,NA,-21,2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-28",-26,55,51,NA,-21,2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-29",-26,53,28,NA,-23,2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-30",-29,48,24,NA,-23,3
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-10-31",-28,63,35,NA,1,-4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-01",-30,76,74,NA,-12,-5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-02",-53,29,66,NA,-77,15
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-03",-39,32,9,NA,-23,4
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-04",-38,37,10,NA,-23,6
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-05",-35,41,15,NA,-23,5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-06",-37,32,19,-34,-20,5
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-07",-51,23,13,NA,-6,1
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-08",-56,28,20,NA,-10,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-09",-46,30,32,NA,-26,6
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-10",-43,40,22,NA,-26,7
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-11",-42,44,14,NA,-25,7
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-12",-42,37,2,NA,-27,8
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-13",-46,31,0,-38,-27,8
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-14",-47,34,1,NA,-9,2
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-15",-52,27,5,NA,-17,NA
"LT","Lithuania","Alytus County","","","LT_AL",NA,"2020-11-16",-45,34,7,NA,-30,8
