"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","total_vaccinations_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"YEM","Asia","Yemen","2020-06-21",941,19,30.429,256,2,13.143,31.55,0.637,1.02,8.583,0.067,0.441,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-06-22",967,26,17.571,257,1,7,32.421,0.872,0.589,8.617,0.034,0.235,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-06-23",992,25,15.286,261,4,6.714,33.26,0.838,0.512,8.751,0.134,0.225,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-06-24",1015,23,16.143,274,13,4.286,34.031,0.771,0.541,9.187,0.436,0.144,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-06-25",1076,61,23.857,288,14,5.714,36.076,2.045,0.8,9.656,0.469,0.192,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-06-26",1089,13,24.286,293,5,6,36.512,0.436,0.814,9.824,0.168,0.201,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-06-27",1103,14,25.857,296,3,6,36.981,0.469,0.867,9.924,0.101,0.201,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-06-28",1118,15,25.286,302,6,6.571,37.484,0.503,0.848,10.125,0.201,0.22,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-06-29",1128,10,23,304,2,6.714,37.819,0.335,0.771,10.192,0.067,0.225,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-06-30",1158,30,23.714,312,8,7.286,38.825,1.006,0.795,10.461,0.268,0.244,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-01",1190,32,25,318,6,6.286,39.898,1.073,0.838,10.662,0.201,0.211,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-02",1221,31,20.714,325,7,5.286,40.937,1.039,0.695,10.897,0.235,0.177,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-03",1240,19,21.571,335,10,6,41.575,0.637,0.723,11.232,0.335,0.201,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-04",1248,8,20.714,337,2,5.857,41.843,0.268,0.695,11.299,0.067,0.196,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-05",1265,17,21,338,1,5.143,42.413,0.57,0.704,11.332,0.034,0.172,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-06",1284,19,22.286,345,7,5.857,43.05,0.637,0.747,11.567,0.235,0.196,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-07",1297,13,19.857,348,3,5.143,43.486,0.436,0.666,11.668,0.101,0.172,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-08",1318,21,18.286,351,3,4.714,44.19,0.704,0.613,11.768,0.101,0.158,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-09",1356,38,19.286,361,10,5.143,45.464,1.274,0.647,12.104,0.335,0.172,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-10",1380,24,20,364,3,4.143,46.268,0.805,0.671,12.204,0.101,0.139,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-11",1389,9,20.143,365,1,4,46.57,0.302,0.675,12.238,0.034,0.134,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-12",1465,76,28.571,417,52,11.286,49.118,2.548,0.958,13.981,1.743,0.378,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,58.33,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-13",1498,33,30.571,424,7,11.286,50.225,1.106,1.025,14.216,0.235,0.378,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-14",1516,18,31.286,429,5,11.571,50.828,0.604,1.049,14.383,0.168,0.388,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-15",1526,10,29.714,433,4,11.714,51.163,0.335,0.996,14.518,0.134,0.393,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-16",1552,26,28,438,5,11,52.035,0.872,0.939,14.685,0.168,0.369,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-17",1576,24,28,440,2,10.857,52.84,0.805,0.939,14.752,0.067,0.364,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-18",1581,5,27.429,443,3,11.143,53.008,0.168,0.92,14.853,0.101,0.374,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-19",1606,25,20.143,445,2,4,53.846,0.838,0.675,14.92,0.067,0.134,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-20",1619,13,17.286,447,2,3.286,54.282,0.436,0.58,14.987,0.067,0.11,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-21",1629,10,16.143,456,9,3.857,54.617,0.335,0.541,15.289,0.302,0.129,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-22",1640,11,16.286,458,2,3.571,54.986,0.369,0.546,15.356,0.067,0.12,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-23",1654,14,14.571,461,3,3.286,55.455,0.469,0.489,15.456,0.101,0.11,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-24",1674,20,14,469,8,4.143,56.126,0.671,0.469,15.725,0.268,0.139,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-25",1674,0,13.286,474,5,4.429,56.126,0,0.445,15.892,0.168,0.148,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-26",1681,7,10.714,479,5,4.857,56.36,0.235,0.359,16.06,0.168,0.163,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-27",1691,10,10.286,483,4,5.143,56.696,0.335,0.345,16.194,0.134,0.172,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-28",1703,12,10.571,484,1,4,57.098,0.402,0.354,16.227,0.034,0.134,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-29",1711,8,10.143,485,1,3.857,57.366,0.268,0.34,16.261,0.034,0.129,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-30",1726,15,10.286,487,2,3.714,57.869,0.503,0.345,16.328,0.067,0.125,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-07-31",1728,2,7.714,493,6,3.429,57.936,0.067,0.259,16.529,0.201,0.115,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-01",1730,2,8,494,1,2.857,58.003,0.067,0.268,16.563,0.034,0.096,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-02",1734,4,7.571,497,3,2.571,58.137,0.134,0.254,16.663,0.101,0.086,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-03",1734,0,6.143,499,2,2.286,58.137,0,0.206,16.73,0.067,0.077,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-04",1760,26,8.143,506,7,3.143,59.009,0.872,0.273,16.965,0.235,0.105,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-05",1763,3,7.429,508,2,3.286,59.11,0.101,0.249,17.032,0.067,0.11,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-06",1768,5,6,508,0,3,59.277,0.168,0.201,17.032,0,0.101,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-07",1796,28,9.714,512,4,2.714,60.216,0.939,0.326,17.166,0.134,0.091,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-08",1797,1,9.571,512,0,2.571,60.25,0.034,0.321,17.166,0,0.086,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-09",1804,7,10,515,3,2.571,60.484,0.235,0.335,17.267,0.101,0.086,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-10",1832,28,14,518,3,2.714,61.423,0.939,0.469,17.367,0.101,0.091,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-11",1831,-1,10.143,523,5,2.429,61.389,-0.034,0.34,17.535,0.168,0.081,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-12",1841,10,11.143,528,5,2.857,61.725,0.335,0.374,17.703,0.168,0.096,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-13",1847,6,11.286,528,0,2.857,61.926,0.201,0.378,17.703,0,0.096,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-14",1858,11,8.857,528,0,2.286,62.295,0.369,0.297,17.703,0,0.077,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-15",1858,0,8.714,528,0,2.286,62.295,0,0.292,17.703,0,0.077,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-16",1869,11,9.286,530,2,2.143,62.664,0.369,0.311,17.77,0.067,0.072,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-17",1882,13,7.143,535,5,2.429,63.099,0.436,0.239,17.937,0.168,0.081,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-18",1889,7,8.286,537,2,2,63.334,0.235,0.278,18.004,0.067,0.067,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-19",1892,3,7.286,539,2,1.571,63.435,0.101,0.244,18.072,0.067,0.053,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-20",1899,7,7.429,541,2,1.857,63.669,0.235,0.249,18.139,0.067,0.062,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-21",1906,7,6.857,542,1,2,63.904,0.235,0.23,18.172,0.034,0.067,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-22",1907,1,7,546,4,2.571,63.938,0.034,0.235,18.306,0.134,0.086,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-23",1911,4,6,553,7,3.286,64.072,0.134,0.201,18.541,0.235,0.11,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-24",1916,5,4.857,555,2,2.857,64.239,0.168,0.163,18.608,0.067,0.096,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-25",1924,8,5,557,2,2.857,64.508,0.268,0.168,18.675,0.067,0.096,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-26",1930,6,5.429,560,3,3,64.709,0.201,0.182,18.776,0.101,0.101,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-27",1933,3,4.857,562,2,3,64.809,0.101,0.163,18.843,0.067,0.101,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-28",1943,10,5.286,563,1,3,65.145,0.335,0.177,18.876,0.034,0.101,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-29",1946,3,5.571,563,0,2.429,65.245,0.101,0.187,18.876,0,0.081,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-30",1953,7,6,564,1,1.571,65.48,0.235,0.201,18.91,0.034,0.053,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-08-31",1958,5,6,566,2,1.571,65.647,0.168,0.201,18.977,0.067,0.053,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
"YEM","Asia","Yemen","2020-09-01",1962,4,5.429,570,4,1.857,65.782,0.134,0.182,19.111,0.134,0.062,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,31.48,29825968,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.452
